product_name,product_price,product_image,product_url
CONTRAST PIQUÉ BLAZER,"₹ 4,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/504/401/2/w/560/0706504401_1_1_1.jpg?ts=1569580804944,https://www.zara.com/in/en/contrast-piqu%C3%A9-blazer-p00706504.html
BIRD’S-EYE SUIT WAISTCOAT,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/2/p/1564/322/401/20/w/560/1564322401_1_1_1.jpg?ts=1562769932479,https://www.zara.com/in/en/bird%E2%80%99s-eye-suit-waistcoat-p01564322.html
STRUCTURED SUIT WAISTCOAT,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/295/049/2/w/560/0706295049_1_1_1.jpg?ts=1566549393266,https://www.zara.com/in/en/structured-suit-waistcoat-p00706295.html
BIRDSEYE TEXTURED WAISTCOAT,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/2/p/1564/422/606/2/w/560/1564422606_1_1_1.jpg?ts=1572881162216,https://www.zara.com/in/en/birdseye-textured-waistcoat-p01564422.html
MILITARY-STYLE JACKET WITH POCKETS,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/5610/645/704/2/w/560/5610645704_1_1_1.jpg?ts=1564572223508,https://www.zara.com/in/en/military-style-jacket-with-pockets-p05610645.html
BIRD’S-EYE SUIT BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/1564/320/420/2/w/560/1564320420_1_1_1.jpg?ts=1568886310774,https://www.zara.com/in/en/bird%E2%80%99s-eye-suit-blazer-p01564320.html
CHECK DOUBLE-BREASTED BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/400/707/5/w/560/0706400707_1_1_1.jpg?ts=1571050178105,https://www.zara.com/in/en/check-double-breasted-blazer-p00706400.html
TEXTURED BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/294/049/3/w/560/0706294049_1_1_1.jpg?ts=1569585289701,https://www.zara.com/in/en/textured-blazer-p00706294.html
WOOL SUIT BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/820/800/3/w/560/0706820800_1_1_1.jpg?ts=1572257097521,https://www.zara.com/in/en/wool-suit-blazer-p02880320.html
COLOURED SUIT BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/672/628/2/w/560/0706672628_1_1_1.jpg?ts=1571649075190,https://www.zara.com/in/en/coloured-suit-blazer-p00706672.html
TEXTURED CHECK BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/2880/306/401/2/w/560/2880306401_1_1_1.jpg?ts=1566920583184,https://www.zara.com/in/en/textured-check-blazer-p02880306.html
TEXTURED WEAVE BLAZER WITH ELBOW PATCHES,"₹ 9,990.00",//static.zara.net/photos///2019/I/0/2/p/2880/358/709/2/w/560/2880358709_1_1_1.jpg?ts=1566549624330,https://www.zara.com/in/en/textured-weave-blazer-with-elbow-patches-p02880358.html
TEXTURED COMFORT KNIT BLAZER,"₹ 5,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/329/712/2/w/560/0706329712_1_1_1.jpg?ts=1562662158949,https://www.zara.com/in/en/textured-comfort-knit-blazer-p00706329.html
SUPER SKINNY BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/9621/376/800/20/w/560/9621376800_1_1_1.jpg?ts=1571836634640,https://www.zara.com/in/en/super-skinny-blazer-p09621376.html
TEXTURED CHECK SUIT BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/5577/614/064/5/w/560/5577614064_1_1_1.jpg?ts=1565605521524,https://www.zara.com/in/en/textured-check-suit-blazer-p05577614.html
4-WAY COMFORT KNIT TEXTURED SUIT BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/5635/635/704/15/w/560/5635635704_1_1_1.jpg?ts=1567596885571,https://www.zara.com/in/en/4-way-comfort-knit-textured-suit-blazer-p05635635.html
TEXTURED CHECK BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/2880/300/802/5/w/560/2880300802_1_1_1.jpg?ts=1563868388918,https://www.zara.com/in/en/textured-check-blazer-p02880300.html
CHECK SUIT WAISTCOAT,"₹ 3,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/276/700/3/w/560/0706276700_1_1_1.jpg?ts=1567008465748,https://www.zara.com/in/en/check-suit-waistcoat-p00706276.html
TEXTURED CHECK BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/383/090/4/w/560/0706383090_1_1_1.jpg?ts=1569585321666,https://www.zara.com/in/en/textured-check-blazer-p00706383.html
TEXTURED SUIT BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/358/802/4/w/560/0706358802_1_1_1.jpg?ts=1570612143234,https://www.zara.com/in/en/textured-suit-blazer-p00706358.html
CHINTZ COMFORT SUIT BLAZER,"₹ 5,490.00",//static.zara.net/photos///2019/I/0/2/p/5574/624/802/15/w/560/5574624802_1_1_1.jpg?ts=1567596885545,https://www.zara.com/in/en/chintz-comfort-suit-blazer-p00706220.html
CHINTZ COMFORT SUIT BLAZER,"₹ 5,490.00",//static.zara.net/photos///2019/I/0/2/p/5574/624/802/19/w/560/5574624802_1_1_1.jpg?ts=1569948232146,https://www.zara.com/in/en/chintz-comfort-suit-blazer-p01564300.html
COMFORT KNIT SUIT BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/232/401/3/w/560/0706232401_2_1_1.jpg?ts=1572361062373,https://www.zara.com/in/en/comfort-knit-suit-blazer-p00706232.html
TEXTURED COMFORT KNIT BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/226/064/13/w/560/0706226064_1_1_1.jpg?ts=1572511974568,https://www.zara.com/in/en/textured-comfort-knit-blazer-p00706226.html
WOOL CHECK BLAZER,"₹ 9,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/598/802/2/w/560/0706598802_1_1_1.jpg?ts=1566389625207,https://www.zara.com/in/en/wool-check-blazer-p00706598.html
4-WAY COMFORT KNIT CHECK BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/367/707/3/w/560/0706367707_1_1_1.jpg?ts=1569585289045,https://www.zara.com/in/en/4-way-comfort-knit-check-blazer-p00706367.html
2-PACK OF THE LION KING © DISNEY BOXERS,₹ 690.00,//static.zara.net/photos///2019/I/0/3/p/8501/786/250/2/w/560/8501786250_1_1_1.jpg?ts=1563208877500,https://www.zara.com/in/en/2-pack-of-the-lion-king-%C2%A9-disney-boxers-p08501786.html
PACK OF 3 PAIRS OF COLOURED SOCKS.,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/4934/787/681/2/w/560/4934787681_1_1_1.jpg?ts=1570209398348,https://www.zara.com/in/en/pack-of-3-pairs-of-coloured-socks--p04934787.html
2-PACK OF BASIC VEST TOPS,₹ 790.00,//static.zara.net/photos///2019/I/0/3/p/8501/788/250/2/w/560/8501788250_1_1_1.jpg?ts=1568730078788,https://www.zara.com/in/en/2-pack-of-basic-vest-tops-p08501788.html
CHECK SUIT BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/5689/632/802/5/w/560/5689632802_1_1_1.jpg?ts=1563868388951,https://www.zara.com/in/en/check-suit-blazer-p00706388.html
TEXTURED SUIT BLAZER,"₹ 5,490.00",//static.zara.net/photos///2019/I/0/2/p/4024/500/704/3/w/560/4024500704_1_1_1.jpg?ts=1573226684317,https://www.zara.com/in/en/textured-suit-blazer-p04024500.html
PRINTED TEXTURED BLAZER,"₹ 5,990.00",//static.zara.net/photos///2019/I/0/2/p/2922/331/707/2/w/560/2922331707_1_1_1.jpg?ts=1568362579154,https://www.zara.com/in/en/printed-textured-blazer-p02922331.html
TRAVELLER SUIT BLAZER,"₹ 6,990.00",//static.zara.net/photos///2019/I/0/2/p/8288/311/401/15/w/560/8288311401_1_1_1.jpg?ts=1567596923261,https://www.zara.com/in/en/traveller-suit-blazer-p08288311.html
CHECK SUIT BLAZER,"₹ 7,990.00",//static.zara.net/photos///2019/I/0/2/p/0706/274/700/20/w/560/0706274700_1_1_1.jpg?ts=1568895777997,https://www.zara.com/in/en/check-suit-blazer-p00706274.html
3-PACK OF FOOTBALL BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/8501/784/400/2/w/560/8501784400_1_1_1.jpg?ts=1560943414138,https://www.zara.com/in/en/3-pack-of-football-boxers-p08501784.html
2-PACK OF STRIPED SOCKS,₹ 450.00,//static.zara.net/photos///2019/I/0/3/p/2855/797/501/2/w/560/2855797501_1_1_1.jpg?ts=1573658827780,https://www.zara.com/in/en/2-pack-of-striped-socks-p02855797.html
3-PACK OF PRINTED BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/8501/767/701/2/w/560/8501767701_1_1_1.jpg?ts=1572958086247,https://www.zara.com/in/en/3-pack-of-printed-boxers-p08501767.html
HARRY POTTER © & ™ WARNER BROS PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/8501/761/605/8/w/560/8501761605_2_10_1.jpg?ts=1573811808987,https://www.zara.com/in/en/harry-potter-%C2%A9---%E2%84%A2-warner-bros-pyjamas-p08501761.html
2-PACK OF NO-SHOW SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/2855/748/250/2/w/560/2855748250_1_1_1.jpg?ts=1562326260424,https://www.zara.com/in/en/2-pack-of-no-show-socks-p02855748.html
3-PACK OF PRINTED BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/8501/774/802/2/w/560/8501774802_1_1_1.jpg?ts=1562689058268,https://www.zara.com/in/en/3-pack-of-printed-boxers-p08501774.html
2-PACK OF SUIT SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/9285/799/401/2/w/560/9285799401_1_1_1.jpg?ts=1562331798614,https://www.zara.com/in/en/2-pack-of-suit-socks-p09285799.html
TEXTURED WEAVE BLAZER WITH ELBOW PATCHES,"₹ 4,990.00",//static.zara.net/photos///2019/I/0/2/p/6861/415/711/3/w/560/6861415711_1_1_1.jpg?ts=1563377713736,https://www.zara.com/in/en/textured-weave-blazer-with-elbow-patches-p06861415.html
COOL EDITION LONG SOCKS,₹ 290.00,//static.zara.net/photos///2019/I/0/3/p/2482/797/802/2/w/560/2482797802_1_1_1.jpg?ts=1562152846961,https://www.zara.com/in/en/cool-edition-long-socks-p02482797.html
3-PACK OF CAMOUFLAGE BOXERS,₹ 890.00,//static.zara.net/photos///2019/V/0/3/p/8501/793/527/2/w/560/8501793527_1_1_1.jpg?ts=1557919924177,https://www.zara.com/in/en/3-pack-of-camouflage-boxers-p08501793.html
2-PACK OF POPLIN BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/5946/799/400/2/w/560/5946799400_1_1_1.jpg?ts=1562058572296,https://www.zara.com/in/en/2-pack-of-poplin-boxers-p05946799.html
FLANNEL BEAR PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/5525/797/400/2/w/560/5525797400_1_1_1.jpg?ts=1572365352005,https://www.zara.com/in/en/flannel-bear-pyjamas-p05525797.html
NEW YORK PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/7099/798/251/2/w/560/7099798251_1_1_1.jpg?ts=1565189379988,https://www.zara.com/in/en/new-york-pyjamas-p07099798.html
PACK OF 3 BRIEFS WITH CAPTAIN AMERICA © MARVEL PRINT,₹ 690.00,//static.zara.net/photos///2019/I/0/3/p/8501/770/250/2/w/560/8501770250_1_1_1.jpg?ts=1562167088225,https://www.zara.com/in/en/pack-of-3-briefs-with-captain-america-%C2%A9-marvel-print-p08501770.html
BOSTON POPLIN PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/5525/798/812/2/w/560/5525798812_1_1_1.jpg?ts=1563815078337,https://www.zara.com/in/en/boston-poplin-pyjamas-p05525798.html
CAMOUFLAGE PRINT PYJAMAS,"₹ 1,090.00",//static.zara.net/photos///2019/I/0/3/p/4174/793/505/8/w/560/4174793505_2_10_1.jpg?ts=1563376138527,https://www.zara.com/in/en/camouflage-print-pyjamas-p04174793.html
HOODED RUSTIC SHIRT,"₹ 3,490.00",//static.zara.net/photos///2019/I/0/2/p/7545/311/250/2/w/560/7545311250_1_1_1.jpg?ts=1561034604224,https://www.zara.com/in/en/hooded-rustic-shirt-p07545311.html
CONTRASTING STRIPE PRINT SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/5766/272/400/2/w/560/5766272400_1_1_1.jpg?ts=1565952752674,https://www.zara.com/in/en/contrasting-stripe-print-shirt-p05766272.html
STRIPED SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/6264/309/604/2/w/560/6264309604_1_1_1.jpg?ts=1567094488730,https://www.zara.com/in/en/striped-shirt-p06264309.html
VERTICAL STRIPED SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/3057/303/520/2/w/560/3057303520_1_1_1.jpg?ts=1562171825237,https://www.zara.com/in/en/vertical-striped-shirt-p03057303.html
LONG TWISTED YARN SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/3864/798/802/2/w/560/3864798802_1_1_1.jpg?ts=1570038772382,https://www.zara.com/in/en/long-twisted-yarn-socks-p03864798.html
STRIPED DENIM SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/7545/343/104/14/w/560/7545343104_1_1_1.jpg?ts=1568361364398,https://www.zara.com/in/en/striped-denim-shirt-p07545343.html
3-PACK OF LOGO BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/8501/768/250/2/w/560/8501768250_1_1_1.jpg?ts=1567511252287,https://www.zara.com/in/en/3-pack-of-logo-boxers-p08501768.html
3-PACK OF STRIPED SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/1314/694/400/2/w/560/1314694400_1_1_1.jpg?ts=1562330797539,https://www.zara.com/in/en/3-pack-of-striped-socks-p01314694.html
THE LION KING © DISNEY PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/8501/785/250/2/w/560/8501785250_1_1_1.jpg?ts=1563274716511,https://www.zara.com/in/en/the-lion-king-%C2%A9-disney-pyjamas-p08501785.html
UFO PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/7099/797/802/2/w/560/7099797802_1_1_1.jpg?ts=1568793750819,https://www.zara.com/in/en/ufo-pyjamas-p07099797.html
2-PACK OF SPIDERMAN © MARVEL BOXERS,₹ 690.00,//static.zara.net/photos///2019/I/0/3/p/8501/765/250/2/w/560/8501765250_1_1_1.jpg?ts=1566921384262,https://www.zara.com/in/en/2-pack-of-spiderman-%C2%A9-marvel-boxers-p08501765.html
3-PACK OF AMERICAN-STYLE BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/8501/773/400/2/w/560/8501773400_1_1_1.jpg?ts=1565172327948,https://www.zara.com/in/en/3-pack-of-american-style-boxers-p08501773.html
STRIPED OVERSHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/4217/402/707/2/w/560/4217402707_1_1_1.jpg?ts=1566916477153,https://www.zara.com/in/en/striped-overshirt-p04217402.html
STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/6103/305/703/2/w/560/6103305703_1_1_1.jpg?ts=1570174723515,https://www.zara.com/in/en/striped-shirt-p06103305.html
STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/3057/309/700/2/w/560/3057309700_1_1_1.jpg?ts=1566302679780,https://www.zara.com/in/en/striped-shirt-p03057309.html
STRIPED SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/4479/238/710/2/w/560/4479238710_1_1_1.jpg?ts=1565176372466,https://www.zara.com/in/en/striped-shirt-p04479238.html
HOODED RUSTIC SHIRT,"₹ 3,490.00",//static.zara.net/photos///2019/I/0/2/p/7545/312/400/2/w/560/7545312400_1_1_1.jpg?ts=1561653245407,https://www.zara.com/in/en/hooded-rustic-shirt-p07545312.html
VERTICAL STRIPE SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/0070/289/605/2/w/560/0070289605_1_1_1.jpg?ts=1565288653781,https://www.zara.com/in/en/vertical-stripe-shirt-p00070289.html
STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/4421/897/250/2/w/560/4421897250_1_1_1.jpg?ts=1568369686988,https://www.zara.com/in/en/striped-shirt-p04421897.html
STRIPED STRETCH SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/4420/448/058/14/w/560/4420448058_1_1_1.jpg?ts=1568360490981,https://www.zara.com/in/en/striped-stretch-shirt-p04420448.html
REVERSIBLE SEQUIN SKULL PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/7099/794/802/2/w/560/7099794802_1_1_1.jpg?ts=1570619408987,https://www.zara.com/in/en/reversible-sequin-skull-pyjamas-p07099794.html
SEMI-SHEER STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/0072/888/620/2/w/560/0072888620_1_1_1.jpg?ts=1571045801660,https://www.zara.com/in/en/semi-sheer-striped-shirt-p00072888.html
3-PACK OF SKULL PRINT BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/8501/762/400/2/w/560/8501762400_1_1_1.jpg?ts=1571071499384,https://www.zara.com/in/en/3-pack-of-skull-print-boxers-p08501762.html
STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/5642/239/700/2/w/560/5642239700_1_1_1.jpg?ts=1565197783855,https://www.zara.com/in/en/striped-shirt-p05642239.html
2-PACK OF PRINTED POPLIN BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/5946/797/400/2/w/560/5946797400_1_1_1.jpg?ts=1566920948063,https://www.zara.com/in/en/2-pack-of-printed-poplin-boxers-p05946797.html
STRIPED POPLIN SHIRT,"₹ 1,890.00",//static.zara.net/photos///2019/I/0/2/p/5748/867/250/2/w/560/5748867250_1_1_1.jpg?ts=1568369689844,https://www.zara.com/in/en/striped-poplin-shirt-p05748867.html
DINOSAUR PRINT WAFFLE-KNIT PYJAMAS,"₹ 1,090.00",//static.zara.net/photos///2019/I/0/3/p/7099/796/514/2/w/560/7099796514_1_1_1.jpg?ts=1567010567077,https://www.zara.com/in/en/dinosaur-print-waffle-knit-pyjamas-p07099796.html
RIB PYJAMAS WITH LABEL,₹ 990.00,//static.zara.net/photos///2019/I/0/3/p/4174/797/300/8/w/560/4174797300_2_10_1.jpg?ts=1560503900412,https://www.zara.com/in/en/rib-pyjamas-with-label-p04174797.html
LONG TWISTED YARN SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/3864/748/400/2/w/560/3864748400_1_1_1.jpg?ts=1570038555398,https://www.zara.com/in/en/long-twisted-yarn-socks-p03864748.html
2-PACK OF BASIC VEST TOPS,₹ 690.00,//static.zara.net/photos///2019/I/0/3/p/8501/789/250/2/w/560/8501789250_1_1_1.jpg?ts=1563541118888,https://www.zara.com/in/en/2-pack-of-basic-vest-tops-p08501789.html
3-PACK OF DINOSAUR BOXERS,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/8501/766/703/2/w/560/8501766703_1_1_1.jpg?ts=1566921461869,https://www.zara.com/in/en/3-pack-of-dinosaur-boxers-p08501766.html
STRIPED TEXTURED WEAVE SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/5588/303/400/2/w/560/5588303400_1_1_1.jpg?ts=1560257667733,https://www.zara.com/in/en/striped-textured-weave-shirt-p05588303.html
VERTICAL STRIPE SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/0072/289/704/2/w/560/0072289704_1_1_1.jpg?ts=1565349069427,https://www.zara.com/in/en/vertical-stripe-shirt-p00072289.html
STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/0070/295/701/4/w/560/0070295701_1_1_1.jpg?ts=1568811421146,https://www.zara.com/in/en/striped-shirt-p00070295.html
STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/6048/406/600/2/w/560/6048406600_1_1_1.jpg?ts=1560957286627,https://www.zara.com/in/en/striped-shirt-p06048406.html
STRIPED TEXTURED SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/3057/314/505/2/w/560/3057314505_1_1_1.jpg?ts=1565779809344,https://www.zara.com/in/en/striped-textured-shirt-p03057314.html
STRIPED TRAVELLER SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/9541/353/802/2/w/560/9541353802_1_1_1.jpg?ts=1567670476197,https://www.zara.com/in/en/striped-traveller-shirt-p09541353.html
SEMI-SHEER STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/0072/719/800/2/w/560/0072719800_1_1_1.jpg?ts=1571053550690,https://www.zara.com/in/en/semi-sheer-striped-shirt-p00072719.html
GLOW-IN-THE-DARK ASTRONAUT PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/7099/793/807/2/w/560/7099793807_1_1_1.jpg?ts=1572958125872,https://www.zara.com/in/en/glow-in-the-dark-astronaut-pyjamas-p07099793.html
NON IRON STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/5445/304/064/2/w/560/5445304064_1_1_1.jpg?ts=1569418837478,https://www.zara.com/in/en/non-iron-striped-shirt-p05445304.html
LONG BRIEFS,₹ 590.00,//static.zara.net/photos///2019/I/0/3/p/8501/777/812/2/w/560/8501777812_1_1_1.jpg?ts=1563879527181,https://www.zara.com/in/en/long-briefs-p08501777.html
3-PACK OF BASIC SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/1554/798/812/2/w/560/1554798812_1_1_1.jpg?ts=1563382094721,https://www.zara.com/in/en/3-pack-of-basic-socks-p01554650.html
2-PACK OF BASIC NO-SHOW SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/4934/650/802/2/w/560/4934650802_1_1_1.jpg?ts=1563298273742,https://www.zara.com/in/en/2-pack-of-basic-no-show-socks-p04934792.html
STRIPED TEXTURED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/5910/898/401/2/w/560/5910898401_1_1_1.jpg?ts=1568901677188,https://www.zara.com/in/en/striped-textured-shirt-p05910898.html
CONTRASTING STRIPED T-SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/7545/315/800/2/w/560/7545315800_1_1_1.jpg?ts=1563264717230,https://www.zara.com/in/en/contrasting-striped-t-shirt-p07545315.html
STRIPED OXFORD SHIRT,"₹ 1,890.00",//static.zara.net/photos///2019/I/0/2/p/6608/350/403/2/w/560/6608350403_1_1_1.jpg?ts=1565087476236,https://www.zara.com/in/en/striped-oxford-shirt-p06608350.html
STRIPED TWILL SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/7545/303/250/2/w/560/7545303250_1_1_1.jpg?ts=1562317137052,https://www.zara.com/in/en/striped-twill-shirt-p07545303.html
STRIPE PRINT SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/3057/302/615/2/w/560/3057302615_1_1_1.jpg?ts=1561550486318,https://www.zara.com/in/en/stripe-print-shirt-p03057302.html
STRIPED SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/5626/819/401/2/w/560/5626819401_1_1_1.jpg?ts=1563978305591,https://www.zara.com/in/en/striped-shirt-p05626819.html
STRIPED OXFORD SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/3057/313/403/3/w/560/3057313403_1_1_1.jpg?ts=1566988118649,https://www.zara.com/in/en/striped-oxford-shirt-p03057313.html
2-PACK OF CAPTAIN AMERICA © MARVEL BOXERS,₹ 690.00,//static.zara.net/photos///2019/I/0/3/p/8501/771/250/2/w/560/8501771250_1_1_1.jpg?ts=1566302768252,https://www.zara.com/in/en/2-pack-of-captain-america-%C2%A9-marvel-boxers-p08501771.html
STRIPED DENIM SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/7545/344/105/2/w/560/7545344105_1_1_1.jpg?ts=1565018999745,https://www.zara.com/in/en/striped-denim-shirt-p07545344.html
DINOSAUR PYJAMAS,"₹ 1,090.00",//static.zara.net/photos///2019/I/0/3/p/8501/781/812/2/w/560/8501781812_1_1_1.jpg?ts=1566302866472,https://www.zara.com/in/en/dinosaur-pyjamas-p08501781.html
CAPTAIN AMERICA © MARVEL PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/8501/772/250/2/w/560/8501772250_1_1_1.jpg?ts=1568205147861,https://www.zara.com/in/en/captain-america-%C2%A9-marvel-pyjamas-p08501772.html
MARIO KART ™ & © NINTENDO PYJAMAS,"₹ 1,090.00",//static.zara.net/photos///2019/I/0/3/p/0547/799/250/2/w/560/0547799250_1_1_1.jpg?ts=1563461180549,https://www.zara.com/in/en/mario-kart-%E2%84%A2---%C2%A9-nintendo-pyjamas-p00547799.html
DINOSAUR TERRY SOCKS,₹ 450.00,//static.zara.net/photos///2019/I/0/3/p/1554/792/505/2/w/560/1554792505_1_1_1.jpg?ts=1571225720367,https://www.zara.com/in/en/dinosaur-terry-socks-p01554792.html
TERRYCLOTH DINOSAUR PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/4174/792/505/2/w/560/4174792505_1_1_1.jpg?ts=1569344389032,https://www.zara.com/in/en/terrycloth-dinosaur-pyjamas-p04174792.html
PLAIN RIBBED TWISTED YARN SOCKS,₹ 350.00,//static.zara.net/photos///2019/I/0/3/p/4934/789/305/8/w/560/4934789305_2_10_1.jpg?ts=1567158570880,https://www.zara.com/in/en/plain-ribbed-twisted-yarn-socks-p04934789.html
COMBINED STRIPED T-SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/7545/316/250/2/w/560/7545316250_1_1_1.jpg?ts=1563264837226,https://www.zara.com/in/en/combined-striped-t-shirt-p07545316.html
SPIDERMAN © MARVEL PYJAMAS,"₹ 1,390.00",//static.zara.net/photos///2019/I/0/3/p/8501/769/802/2/w/560/8501769802_1_1_1.jpg?ts=1567527158059,https://www.zara.com/in/en/spiderman-%C2%A9-marvel-pyjamas-p08501769.html
RELAXED FIT OXFORD T-SHIRT,"₹ 2,590.00",//static.zara.net/photos///2019/I/0/2/p/6608/317/250/2/w/560/6608317250_1_1_1.jpg?ts=1562944524189,https://www.zara.com/in/en/relaxed-fit-oxford-t-shirt-p06608317.html
LEGGINGS WITH METALLIC TAPING,₹ 890.00,//static.zara.net/photos///2019/I/0/3/p/5431/715/401/2/w/560/5431715401_1_1_1.jpg?ts=1566228682970,https://www.zara.com/in/en/leggings-with-metallic-taping-p05431715.html
STRIPED TEXTURED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/5739/492/403/2/w/560/5739492403_1_1_1.jpg?ts=1564504496171,https://www.zara.com/in/en/striped-textured-shirt-p05739492.html
STRIPED SHIRT,"₹ 2,790.00",//static.zara.net/photos///2019/I/0/2/p/5916/726/250/3/w/560/5916726250_1_1_1.jpg?ts=1565022470046,https://www.zara.com/in/en/striped-shirt-p05916726.html
